gene	meth_pos	nb22	nb26	nb27	nc3	nc4	nc5	sb22	sb26	sb27	sc3	sc4	sc5
g6531	47	10.24	8.95	9.88	9.09	9.23	10.21	10.64	10.78	10.09	10.64	10.33	10.7
g6532	7	0	0	0	0	0	0	0	0	0	0	0	0
g6533	26	6.72	6.47	6.18	6.92	6.83	6.7	7.51	7.69	7.69	7.69	7.69	7.91
g6534	0	0	0	0	0	0	0	0	0	0	0	0	0
g6535	0	0	0	0	0	0	0	0	0	0	0	0	0
g6536	4	0	0	0	0	0	0	0	0	0	0	0	0
g6537	27	5.93	5.16	5.51	6.09	6.32	5.93	7.24	7.41	7.02	6.2	7.19	7.41
g6538	31	0	0	0.17	0.22	0.13	0	0	0	0.13	0	0.75	0
g6539	10	0	4.14	1	2.39	10.41	3.82	0	0	0	0	8.87	9.17
g6540	3	0	0	0	0	0	0	0	0	0	0	0	0
g6541	1	0	0	0	0	0	0	0	0	0	0	0	0
g6542	0	0	0	0	0	0	0	0	0	0	0	0	0
g6543	21	0	0	0	0.37	0.21	0	0	0	0	0	0	0
g6544	11	0	0	0	0	0	0	0.48	0	0	0	0.51	0
g6545	0	0	0	0	0	0	0	0	0	0	0	0	0
g6546	0	0	0	0	0	0	0	0	0	0	0	0	0
g6547	0	0	0	0	0	0	0	0	0	0	0	0	0
g6548	0	0	0	0	0	0	0	0	0	0	0	0	0
g6549	8	0	0	0	0	0	1.25	0	0	0	0	0	0
g6550	15	0	0	0	0	0	0.56	0	0	0	0	0	0
g6551	0	0	0	0	0	0	0	0	0	0	0	0	0
g6552	0	0	0	0	0	0	0	0	0	0	0	0	0
g6553	0	0	0	0	0	0	0	0	0	0	0	0	0
g6554	72	46.46	37.97	44.55	49.8	32.33	43.07	47.12	38.9	43.12	52.54	42.81	62.74
g6555	0	0	0	0	0	0	0	0	0	0	0	0	0
g6556	0	0	0	0	0	0	0	0	0	0	0	0	0
g6557	0	0	0	0	0	0	0	0	0	0	0	0	0
g6558	5	0	0	0	0	0	0	0	0	0	0	0	0
g6559	0	0	0	0	0	0	0	0	0	0	0	0	0
g6560	1	0	0	0	0	0	0	0	0	0	0	0	0
g6561	0	0	0	0	0	0	0	0	0	0	0	0	0
g6562	3	0	0	0	0	0	0	0	0	0	0	0	0
g6563	0	0	0	0	0	0	0	0	0	0	0	0	0
g6564	16	0	0	0	0	0.27	0	0	0.24	0.43	0.33	0	0
g6565	0	0	0	0	0	0	0	0	0	0	0	0	0
g6566	45	0.67	0	0.92	0.44	0.09	0.19	0	0.11	0	0	0.15	0
g6567	0	0	0	0	0	0	0	0	0	0	0	0	0
g6568	152	9.5	23.42	17.7	56.04	10.76	28.83	15.88	47.32	49.4	94.98	22.3	54.19
g6569	0	0	0	0	0	0	0	0	0	0	0	0	0
g6570	0	0	0	0	0	0	0	0	0	0	0	0	0
g6571	20	0	0	0	0	0.12	0	0	0	0	0	0	0
g6572	0	0	0	0	0	0	0	0	0	0	0	0	0
g6573	0	0	0	0	0	0	0	0	0	0	0	0	0
g6574	1	85.71	69.23	88.24	83.33	70.59	90.91	100	100	100	85.71	100	100
g6575	1	100	88.24	100	90.48	100	93.75	100	100	100	100	100	100
g6576	1	91.67	93.75	83.33	81.82	100	80	100	100	100	100	100	100
g6577	5	0	0	0	0	0	0	0	0	0	0	0	0
g6578	1	0	0	0	0	0	0	0	0	0	0	0	0
g6579	30	0	0	0	0	0.18	0	0	0	0	0	0	0
g6580	0	0	0	0	0	0	0	0	0	0	0	0	0
g6581	43	0	0	0	0.37	0	0	0.12	0	0	0	0	0
g6582	52	26.76	25.33	24.12	25.83	26.03	27.81	30.55	30.91	30.26	32.22	30.86	32.58
g6583	2	0	0	0	0	0	0	0	0	0	0	0	0
g6584	104	6.37	7.09	5.33	5.06	6.51	7.08	7.63	7.59	7.29	7.59	7.74	7.47
g6585	71	0	0	0	0.07	0	0.15	0.11	0	0.04	0.04	0	0.07
g6586	1	0	0	0	0	0	0	0	0	0	0	0	0
g6587	4	0	0	0	0	0	0	0	0	0	0	0	0
g6588	0	0	0	0	0	0	0	0	0	0	0	0	0
g6589	5	0.95	0	0	0	0	0	1.38	0	0	0	0	0
g6590	0	0	0	0	0	0	0	0	0	0	0	0	0
g6591	2	0	0	0	0	0	0	0	0	0	0	0	0
g6592	355	0.73	0.95	0.65	0.65	0.97	0.52	0.11	0.06	0.01	0.07	0.1	0.13
g6593	0	0	0	0	0	0	0	0	0	0	0	0	0
g6594	0	0	0	0	0	0	0	0	0	0	0	0	0
g6595	0	0	0	0	0	0	0	0	0	0	0	0	0
g6596	0	0	0	0	0	0	0	0	0	0	0	0	0
g6597	32	0	0	0.14	0.24	0.16	0.35	0.16	0	0	0.14	0	0
g6598	16	47.35	48.76	56.83	52.44	58.5	61.15	68.53	68.45	66.37	67.71	68.75	68.2
g6599	20	0.31	0	0	0	0	0	0	0	0	0	0	0
g6600	4	0	0	0	0	0	0	0	0	0	0	0	0
g6601	0	0	0	0	0	0	0	0	0	0	0	0	0
g6602	0	0	0	0	0	0	0	0	0	0	0	0	0
g6603	0	0	0	0	0	0	0	0	0	0	0	0	0
g6604	28	4.43	0.51	0.12	0	0	0	0	0.27	0	0	0	0.36
g6605	15	0	0	0	0	0	0.48	0	0	0	0	0	0
g6606	72	0.07	0.19	0	0	0	0.17	0	0	0.05	0	0	0
g6607	25	0.29	0.29	0.29	0.73	0	0.4	0	0.27	0	0	0	0.17
g6608	0	0	0	0	0	0	0	0	0	0	0	0	0
g6609	19	0	0	0	0	0	0	0	0	0	0	0	0
g6610	106	0.06	0	0.13	0	0	0	0	0.04	0	0.03	0	0
g6611	0	0	0	0	0	0	0	0	0	0	0	0	0
g6612	0	0	0	0	0	0	0	0	0	0	0	0	0
g6613	0	0	0	0	0	0	0	0	0	0	0	0	0
g6614	2	0	0	0	0	0	0	0	0	1.35	0	0	0
g6615	0	0	0	0	0	0	0	0	0	0	0	0	0
g6616	0	0	0	0	0	0	0	0	0	0	0	0	0
g6617	0	0	0	0	0	0	0	0	0	0	0	0	0
g6618	0	0	0	0	0	0	0	0	0	0	0	0	0
g6619	0	0	0	0	0	0	0	0	0	0	0	0	0
g6620	0	0	0	0	0	0	0	0	0	0	0	0	0
g6621	0	0	0	0	0	0	0	0	0	0	0	0	0
g6622	1	93.33	100	94.74	66.67	93.33	100	100	95.65	100	100	100	100
g6623	5	0	0	0	0	0	0	0	0	0	0	0	0
g6624	44	9.92	10.52	9.06	10.93	8.97	10.64	11.36	11.17	10.88	11.36	11.36	10.91
g6625	32	0	0	0	0	0	0	0	0.2	0.28	0	0	0
g6626	36	0	0	0	0	0	0	0	0.13	0	0	0	0
g6627	5	0	1.18	7.82	0	1.54	1.25	0	0	0	2.86	0	0
g6628	23	0	0	0	0	0	0	0	0	0	0	0	0
g6629	12	0	0	0	0	0	0	0.36	0	0	0	0	0
g6630	93	0.26	0	0	0.56	0	0.31	0.15	0.29	0.09	0.52	0	0.14
g6631	0	0	0	0	0	0	0	0	0	0	0	0	0
g6632	3	92.44	87.78	89.17	100	84.73	75.3	100	100	94.44	100	87.76	98.04
g6633	0	0	0	0	0	0	0	0	0	0	0	0	0
g6634	0	0	0	0	0	0	0	0	0	0	0	0	0
g6635	0	0	0	0	0	0	0	0	0	0	0	0	0
g6636	0	0	0	0	0	0	0	0	0	0	0	0	0
g6637	15	18.77	23.71	17.26	29.25	13.21	28.96	7.42	36.8	5.16	0	14.51	14.47
g6638	0	0	0	0	0	0	0	0	0	0	0	0	0
g6639	0	0	0	0	0	0	0	0	0	0	0	0	0
g6640	0	0	0	0	0	0	0	0	0	0	0	0	0
g6641	0	0	0	0	0	0	0	0	0	0	0	0	0
g6642	0	0	0	0	0	0	0	0	0	0	0	0	0
g6643	0	0	0	0	0	0	0	0	0	0	0	0	0
g6644	11	0	0	0	0	0	0	0	0	0	0	0	0
g6645	217	0.99	0.34	0.42	0.54	0.4	0.23	0.21	0.37	0.18	0.44	0.03	0.24
g6646	38	0	0.09	0.09	0.68	1.25	0.14	0	0.11	0	0	0	0
g6647	26	0.21	0	0	0	0	0	0	0	0	0	0	0
g6648	0	0	0	0	0	0	0	0	0	0	0	0	0
g6649	52	0	0	0	0.15	0	0	0.25	0.17	0	0.1	0	0
g6650	0	0	0	0	0	0	0	0	0	0	0	0	0
g6651	8	24.04	20.05	22.92	25.28	31.48	24.17	45.82	32.81	28.28	55.51	60.02	42.81
g6652	0	0	0	0	0	0	0	0	0	0	0	0	0
g6653	0	0	0	0	0	0	0	0	0	0	0	0	0
g6654	0	0	0	0	0	0	0	0	0	0	0	0	0
g6655	0	0	0	0	0	0	0	0	0	0	0	0	0
g6656	0	0	0	0	0	0	0	0	0	0	0	0	0
g6657	0	0	0	0	0	0	0	0	0	0	0	0	0
g6658	2	0	0	0	0	0	0	0	0	0	0	14.29	0
g6659	0	0	0	0	0	0	0	0	0	0	0	0	0
g6660	0	0	0	0	0	0	0	0	0	0	0	0	0
g6661	27	0	0	0	0	0	0	0	0	0	0	0	0.26
g6662	14	0	0	0	0	0	0	0	0	0	0	0	0
g6663	13	6.06	8.58	1.99	4.85	3.48	2.1	8.18	9.19	4.79	1.92	7.05	5.26
g6664	2	0	0	0	0	0	0	0	0	0	0	0	0
g6665	1	0	0	0	0	0	0	0	0	0	0	0	0
g6666	0	0	0	0	0	0	0	0	0	0	0	0	0
g6667	0	0	0	0	0	0	0	0	0	0	0	0	0
g6668	37	0	0.14	0	0.18	0	0.37	0	0.15	0	0	0.19	0
g6669	0	0	0	0	0	0	0	0	0	0	0	0	0
g6670	54	0.19	0.09	0.62	0	0.34	0.15	0	0	0.11	0	0	0
g6671	21	0	0	0	0	0	0	0	0.13	0	0	0	0
g6672	0	0	0	0	0	0	0	0	0	0	0	0	0
g6673	7	90.95	76.29	88.92	84.88	84.11	89.17	98.41	100	99.25	98.32	100	99.32
g6674	2	0	0	0	0	0	0	0	0	0	0	0	0
g6675	10	0	0	0	0	0	0.71	0	0	0	0.67	0	0
g6676	6	0	0	0	0	0	0	0	0	0	0	0	0
g6677	26	0.19	1.79	2.3	0	0	0.39	0.64	0.3	0.19	0	0.3	0.24
g6678	1	0	0	0	0	0	0	0	0	0	4.76	0	0
g6679	12	0	0	0.98	0	0	0	0	0	0.98	0	0	0
g6680	32	29.25	31.4	19.9	30.33	31.85	28.69	34.38	33.69	26.82	34.25	34.38	34.38
g6681	0	0	0	0	0	0	0	0	0	0	0	0	0
g6682	0	0	0	0	0	0	0	0	0	0	0	0	0
g6683	0	0	0	0	0	0	0	0	0	0	0	0	0
g6684	0	0	0	0	0	0	0	0	0	0	0	0	0
g6685	0	0	0	0	0	0	0	0	0	0	0	0	0
g6686	0	0	0	0	0	0	0	0	0	0	0	0	0
g6687	1	0	0	0	0	0	0	0	0	0	0	0	0
g6688	0	0	0	0	0	0	0	0	0	0	0	0	0
g6689	0	0	0	0	0	0	0	0	0	0	0	0	0
g6690	1	0	0	0	0	0	0	0	0	0	0	0	0
g6691	0	0	0	0	0	0	0	0	0	0	0	0	0
g6692	23	0	0	0	0	0	0	0.2	0	0	0	0	0
g6693	9	0	0	0	0	0	0	0	0	0.4	0	0	0
g6694	39	0.16	0.13	0	0.2	0.15	0.23	0	0	0	0	0	0
g6695	0	0	0	0	0	0	0	0	0	0	0	0	0
g6696	0	0	0	0	0	0	0	0	0	0	0	0	0
g6697	0	0	0	0	0	0	0	0	0	0	0	0	0
g6698	18	0	0	0	0	0	0	0	0	0.4	0	0	0
g6699	0	0	0	0	0	0	0	0	0	0	0	0	0
g6700	0	0	0	0	0	0	0	0	0	0	0	0	0
g6701	0	0	0	0	0	0	0	0	0	0	0	0	0
g6702	0	0	0	0	0	0	0	0	0	0	0	0	0
g6703	0	0	0	0	0	0	0	0	0	0	0	0	0
g6704	0	0	0	0	0	0	0	0	0	0	0	0	0
g6705	7	22.42	13.66	12.83	6.97	37.63	21.46	16.08	16.23	15.53	13.39	60.87	32.56
g6706	0	0	0	0	0	0	0	0	0	0	0	0	0
g6707	0	0	0	0	0	0	0	0	0	0	0	0	0
g6708	0	0	0	0	0	0	0	0	0	0	0	0	0
g6709	0	0	0	0	0	0	0	0	0	0	0	0	0
g6710	27	19.03	21.57	20.46	31.39	32.48	36.73	15.62	25.15	28.75	27.33	26.74	36.75
g6711	0	0	0	0	0	0	0	0	0	0	0	0	0
g6712	0	0	0	0	0	0	0	0	0	0	0	0	0
g6713	4	0	0	0	0	0	0	0	1.39	0	0	0	0
g6714	0	0	0	0	0	0	0	0	0	0	0	0	0
g6715	0	0	0	0	0	0	0	0	0	0	0	0	0
g6716	6	0	0	0	0	0	0	0	0	0	0	0	0
g6717	34	0.86	0	0	0	0.17	0	0	0	0	0	0	0
g6718	8	0	0	0	0	0	0	0	0	0	0	0	0
g6719	0	0	0	0	0	0	0	0	0	0	0	0	0
g6720	13	0	0	0.21	0	0	0	0	0	0	0	0	0
g6721	2	0	0	0	0	0	0	0	0	0	0	0	0
g6722	50	0.68	0.38	0.86	0.84	0.64	0.11	0.17	0.1	0	0.17	0	0
g6723	35	11.41	10.96	11.05	10.93	11.09	10.95	11.43	11.43	11.43	11.43	11.43	11.43
g6724	0	0	0	0	0	0	0	0	0	0	0	0	0
g6725	28	1.24	0.19	2.09	0.86	0.19	3.29	3.18	0.26	2.89	0	0.26	23.91
g6726	6	7.58	1.11	2.02	0	3.14	5.42	5.27	0	4.08	0	0	20.21
g6727	38	0	0	0.13	0	0.15	0	0	0	0.18	0	0	0
g6728	37	0	0	0.14	0	0.21	0	0.21	0.31	0	0.11	0	0
g6729	22	0	0	0	0	0	0	0	0	0	0	0	0
g6730	1	90	86.96	77.27	70	84.62	90	100	100	95.45	100	100	96.15
g6731	207	8.93	9.37	10.42	9.65	9.98	10.75	14.27	14.32	13.88	14.57	14.19	13.96
g6732	15	0	0	1.89	1.33	0.32	0.67	0	0	0	0	0	0
g6733	0	0	0	0	0	0	0	0	0	0	0	0	0
g6734	0	0	0	0	0	0	0	0	0	0	0	0	0
g6735	47	0	0	0	0	0.13	0.11	0	0.08	0	0.07	0	0
g6736	14	0	0	0	0	0	0	0	0	0	0	0	0
g6737	11	0	0	0	0	0	0	0	0	0	0	0	0
g6738	0	0	0	0	0	0	0	0	0	0	0	0	0
g6739	12	0	0	0	0.76	0.52	0	0	0	0	0	0.64	0
g6740	123	0.05	0	0	0.06	0.12	0	0.03	0.02	0.03	0.08	0.04	0.05
g6741	0	0	0	0	0	0	0	0	0	0	0	0	0
g6742	0	0	0	0	0	0	0	0	0	0	0	0	0
g6743	0	0	0	0	0	0	0	0	0	0	0	0	0
g6744	0	0	0	0	0	0	0	0	0	0	0	0	0
g6745	0	0	0	0	0	0	0	0	0	0	0	0	0
g6746	0	0	0	0	0	0	0	0	0	0	0	0	0
g6747	0	0	0	0	0	0	0	0	0	0	0	0	0
g6748	1	90.91	92.31	89.47	66.67	92.86	72.73	100	96.15	95.24	96.43	72.73	100
g6749	0	0	0	0	0	0	0	0	0	0	0	0	0
g6750	0	0	0	0	0	0	0	0	0	0	0	0	0
g6751	74	0	0	0	0.13	0.22	0.2	0	0.03	0.18	0	0.06	0
g6752	0	0	0	0	0	0	0	0	0	0	0	0	0
g6753	55	0.24	0.1	2.05	0	0.04	0	0.1	0.07	5.59	0	0.09	0.06
g6754	0	0	0	0	0	0	0	0	0	0	0	0	0
g6755	0	0	0	0	0	0	0	0	0	0	0	0	0
g6756	0	0	0	0	0	0	0	0	0	0	0	0	0
g6757	66	0.68	0	0.06	0.12	0	0	0	0.15	0	0.17	0	0.09
g6758	0	0	0	0	0	0	0	0	0	0	0	0	0
g6759	0	0	0	0	0	0	0	0	0	0	0	0	0
g6760	0	0	0	0	0	0	0	0	0	0	0	0	0
g6761	56	0.11	0.15	0.34	0	0	0	0	0	0	0	0.13	0
g6762	5	69.83	23.22	0	70.61	1.6	4.43	78.96	55.68	4.86	93.02	0	11.56
g6763	0	0	0	0	0	0	0	0	0	0	0	0	0
g6764	0	0	0	0	0	0	0	0	0	0	0	0	0
g6765	0	0	0	0	0	0	0	0	0	0	0	0	0
g6766	0	0	0	0	0	0	0	0	0	0	0	0	0
g6767	0	0	0	0	0	0	0	0	0	0	0	0	0
g6768	23	0	0	0	0.67	0.14	0	0.33	0	0	0	0	0
g6769	0	0	0	0	0	0	0	0	0	0	0	0	0
g6770	0	0	0	0	0	0	0	0	0	0	0	0	0
g6771	0	0	0	0	0	0	0	0	0	0	0	0	0
g6772	14	0	0	0	0	0	0	0	0	0	0.4	0	0
g6773	11	0	0	0	0.91	0	0	0	0	0	0	0	0
g6774	5	30.21	34	33.03	36.18	33.14	37.78	40	40	38.43	40	40	40
g6775	1	0	0	0	0	0	0	0	0	0	0	0	0
g6776	1	86.67	87.5	92.86	63.64	90	90.91	100	100	100	100	94.74	100
g6777	0	0	0	0	0	0	0	0	0	0	0	0	0
g6778	0	0	0	0	0	0	0	0	0	0	0	0	0
g6779	0	0	0	0	0	0	0	0	0	0	0	0	0
g6780	93	0.14	0.1	0.12	0	0.52	0.19	0.14	0.11	0.07	0.04	0.21	0.03
g6781	3	58.4	57.08	59.45	55	50.13	64.1	65.33	66.67	64.37	66.67	62.67	66.67
g6782	14	0	0	0.92	0.55	0.24	0	0	0.16	0	0	0	0
g6783	37	0	0	0	0.25	0	0	0.19	0	0.12	0	0.23	0
g6784	0	0	0	0	0	0	0	0	0	0	0	0	0
g6785	0	0	0	0	0	0	0	0	0	0	0	0	0
g6786	0	0	0	0	0	0	0	0	0	0	0	0	0
g6787	0	0	0	0	0	0	0	0	0	0	0	0	0
g6788	182	24.37	30.77	5.88	24.4	7.93	12.98	39.01	53.58	25.29	40.47	12.64	21.36
g6789	0	0	0	0	0	0	0	0	0	0	0	0	0
g6790	0	0	0	0	0	0	0	0	0	0	0	0	0
g6791	0	0	0	0	0	0	0	0	0	0	0	0	0
g6792	0	0	0	0	0	0	0	0	0	0	0	0	0
g6793	0	0	0	0	0	0	0	0	0	0	0	0	0
g6794	0	0	0	0	0	0	0	0	0	0	0	0	0
g6795	0	0	0	0	0	0	0	0	0	0	0	0	0
g6796	0	0	0	0	0	0	0	0	0	0	0	0	0
g6797	0	0	0	0	0	0	0	0	0	0	0	0	0
g6798	28	0	0	2.06	0.22	0	0	0	0	0	0	0	0
g6799	32	0	0	0	0	0	0	0	0	0	0	0	0
g6800	2	0	0	0	0	0	0	0	0	0	0	0	0
g6801	0	0	0	0	0	0	0	0	0	0	0	0	0
g6802	0	0	0	0	0	0	0	0	0	0	0	0	0
g6803	0	0	0	0	0	0	0	0	0	0	0	0	0
g6804	0	0	0	0	0	0	0	0	0	0	0	0	0
g6805	14	0	0	0	0	0	0	0	0	0	0	0	0
g6806	0	0	0	0	0	0	0	0	0	0	0	0	0
g6807	34	0	0	0.4	0	0	0.21	0.24	0.44	0.42	0	0.38	0
g6808	86	0.06	0.55	0.38	0.36	0.17	0.51	0.04	0.1	0.05	0.08	0	0.09
g6809	0	0	0	0	0	0	0	0	0	0	0	0	0
g6810	8	0	0	0	0	0	0	0	0	0	0	0	0
g6811	0	0	0	0	0	0	0	0	0	0	0	0	0
g6812	0	0	0	0	0	0	0	0	0	0	0	0	0
g6813	0	0	0	0	0	0	0	0	0	0	0	0	0
g6814	0	0	0	0	0	0	0	0	0	0	0	0	0
g6815	0	0	0	0	0	0	0	0	0	0	0	0	0
g6816	0	0	0	0	0	0	0	0	0	0	0	0	0
g6817	0	0	0	0	0	0	0	0	0	0	0	0	0
g6818	0	0	0	0	0	0	0	0	0	0	0	0	0
g6819	0	0	0	0	0	0	0	0	0	0	0	0	0
g6820	32	0	0	0	0.17	0	0	0	0	0	0	0	0
g6821	0	0	0	0	0	0	0	0	0	0	0	0	0
g6822	4	79.35	77.15	75.72	83.41	78.66	79.68	95.42	100	100	100	100	100
g6823	0	0	0	0	0	0	0	0	0	0	0	0	0
g6824	0	0	0	0	0	0	0	0	0	0	0	0	0
g6825	0	0	0	0	0	0	0	0	0	0	0	0	0
g6826	10	23.1	52.09	6.58	35.11	21.13	0	47.44	66.36	10.09	37.26	45.5	9.16
g6827	0	0	0	0	0	0	0	0	0	0	0	0	0
g6828	22	1.53	4.64	2.88	7.07	0.43	2.5	0	1.34	0.28	4.47	0	0.22
g6829	11	0	0	2.08	0	0	20.68	0	0	0	0	0	0
g6830	0	0	0	0	0	0	0	0	0	0	0	0	0
g6831	2	0	0	0	0	0	0	0	0	0	0	0	0
g6832	15	0	0	0	1.18	0	0	0	0	0	0	0	0
g6833	22	3.95	3.72	3.79	4.09	4.33	3.33	4.55	4.55	4.29	4.36	4.22	4.8
g6834	0	0	0	0	0	0	0	0	0	0	0	0	0
g6835	48	0	0	0	0	0.28	0	0.06	0.12	0	0.18	0	0
g6836	0	0	0	0	0	0	0	0	0	0	0	0	0
g6837	74	7.3	6.92	7.06	7.1	7.13	7.8	8.08	8.11	8.16	8.11	8.92	7.94
g6838	34	3.29	4.98	5.27	4.23	6.09	5.6	5.88	5.88	5.74	5.86	5.88	4.97
g6839	0	0	0	0	0	0	0	0	0	0	0	0	0
g6840	0	0	0	0	0	0	0	0	0	0	0	0	0
g6841	0	0	0	0	0	0	0	0	0	0	0	0	0
g6842	0	0	0	0	0	0	0	0	0	0	0	0	0
g6843	0	0	0	0	0	0	0	0	0	0	0	0	0
g6844	0	0	0	0	0	0	0	0	0	0	0	0	0
g6846	0	0	0	0	0	0	0	0	0	0	0	0	0
g6847	0	0	0	0	0	0	0	0	0	0	0	0	0
g6848	0	0	0	0	0	0	0	0	0	0	0	0	0
g6849	0	0	0	0	0	0	0	0	0	0	0	0	0
g6850	104	0.88	0.59	0.1	0.06	0.14	0	0.07	0.09	0.06	0.05	0	0.16
g6851	0	0	0	0	0	0	0	0	0	0	0	0	0
g6852	3	86.67	90.95	81.2	76.77	85.39	81.22	100	96.33	98.41	97.53	100	96.34
g6853	0	0	0	0	0	0	0	0	0	0	0	0	0
g6854	8	82.9	80.38	86.88	74.78	82.23	86.6	100	100	100	99.46	99.31	100
g6855	0	0	0	0	0	0	0	0	0	0	0	0	0
g6856	3	0	0	0	0	0	0	0	0	0	0	0	0
g6857	6	0	0	0	0	0	0	0	0	0	0	0	0
g6858	0	0	0	0	0	0	0	0	0	0	0	0	0
g6859	0	0	0	0	0	0	0	0	0	0	0	0	0
g6860	0	0	0	0	0	0	0	0	0	0	0	0	0
g6861	4	73.55	83.41	64.41	33.49	74.35	69.52	100	100	100	100	100	100
g6862	4	0	0	0	0	0	0	0	0	0	0.71	0	0
g6863	6	0	0	0	0	0	0	0	0	0	0	0	0
g6864	42	0	0	0	0	0.08	0	0	0	0.09	0	0	0
g6865	30	6.3	6.67	6.47	7.09	5.83	6.67	6.67	6.53	6.78	6.83	6.9	6.67
g6866	47	0	0.16	0	0.19	0.08	0	0	0	0	0.1	0	0
g6867	47	0	0	0	0	0	0	0	0	0	0	0.13	0
g6868	13	0	0	0	0	0	0	0	0	0.48	0	0	0
g6869	36	1.71	0.72	0.56	0.67	0.15	0.39	0	0	0	0.13	0	0.62
g6870	10	0	0	0	0	0.4	0	0	0	0	0	0	0.45
g6871	0	0	0	0	0	0	0	0	0	0	0	0	0
g6872	0	0	0	0	0	0	0	0	0	0	0	0	0
g6873	0	0	0	0	0	0	0	0	0	0	0	0	0
g6874	0	0	0	0	0	0	0	0	0	0	0	0	0
g6875	1	0	0	0	0	5.56	0	0	0	0	0	0	5
g6876	0	0	0	0	0	0	0	0	0	0	0	0	0
g6877	1	0	0	0	0	0	0	0	0	0	0	0	0
g6878	0	0	0	0	0	0	0	0	0	0	0	0	0
g6879	0	0	0	0	0	0	0	0	0	0	0	0	0
g6880	0	0	0	0	0	0	0	0	0	0	0	0	0
g6882	0	0	0	0	0	0	0	0	0	0	0	0	0
g6883	0	0	0	0	0	0	0	0	0	0	0	0	0
g6884	6	0	0	0	0	0	0	0	0	0	0	0	14.68
g6885	0	0	0	0	0	0	0	0	0	0	0	0	0
g6886	0	0	0	0	0	0	0	0	0	0	0	0	0
g6887	0	0	0	0	0	0	0	0	0	0	0	0	0
g6888	0	0	0	0	0	0	0	0	0	0	0	0	0
g6889	65	0.11	0	0	0	0.14	0	0	0.15	0	0	0	0
g6890	1	0	0	0	0	0	0	0	0	0	0	0	0
g6891	63	0.14	0	0	0	0	0	0	0	0.05	0	0	0
g6893	36	0	0	0.27	0.2	0	0	0.1	0	0	0	0	0
g6894	61	0.08	0.15	0	0	0	0	0	0.14	0.06	0.07	0.07	7.32
g6895	0	0	0	0	0	0	0	0	0	0	0	0	0
g6896	4	0	0	0	0	0	0	0	0	0	0	0	0
g6897	131	0.04	0.04	0.12	0.05	0.04	0	0.04	0.07	0	0.06	0	0.21
g6898	11	0	0	0	0	0	0.76	0	0	0.29	0	0	0.41
g6899	49	0	0	0.1	0.15	0.08	0	0.08	0	0	0.08	0	0
g6900	19	0	0	0	0	0	0	0	0	0.18	0	0	0
g6901	6	0	0	0	0	0	0	0	0	0	0	0	0
g6902	3	0	0	0	0	0	0	0	0	1.45	0	0	0
g6903	5	0	1.05	0	0	0	0	0	0	0	0	0	0
g6904	21	0	0	0	0.32	0	0	0	0	0	0	0	0
g6905	29	0	0.23	0	0	0.22	0	0.15	0	0	0	0	0
g6906	23	0.47	0.62	2.18	7.98	0.54	0.4	0.23	0	0	3.99	0	0.29
g6907	0	0	0	0	0	0	0	0	0	0	0	0	0
g6908	0	0	0	0	0	0	0	0	0	0	0	0	0
g6909	0	0	0	0	0	0	0	0	0	0	0	0	0
g6910	5	0	0	1.25	0	0	1.18	0	0	0	0	0	0
g6911	0	0	0	0	0	0	0	0	0	0	0	0	0
g6912	0	0	0	0	0	0	0	0	0	0	0	0	0
g6913	0	0	0	0	0	0	0	0	0	0	0	0	0
g6914	1	0	0	0	0	42.11	0	0	0	0	0	33.33	0
g6915	37	0.19	0	0	0	0	0	0	0.1	0	0	0	0
g6916	0	0	0	0	0	0	0	0	0	0	0	0	0
g6917	0	0	0	0	0	0	0	0	0	0	0	0	0
g6919	58	1.88	0.29	0.15	0.63	2.61	0.04	0.11	0.61	0.14	0.04	0.16	2.15
g6920	5	94.29	84.73	82.76	88.94	80.25	89.67	100	98.75	100	94.67	93.51	100
g6921	9	0	0	0	0	0	0	0	0.48	0	0	1.01	0
g6922	12	1.24	0.46	0	1.98	0	0	0	0	0	0	0	0
g6923	17	0	0	0	0	0	0	0	0.33	0	0	0.37	0
g6924	0	0	0	0	0	0	0	0	0	0	0	0	0
g6925	0	0	0	0	0	0	0	0	0	0	0	0	0
g6926	0	0	0	0	0	0	0	0	0	0	0	0	0
g6927	21	0	0	0	0	0	0	0	0.18	0	0	0	0
g6928	6	0	0	0	0	0	0	0	0	0	0	0	0
g6929	16	0	0	0	0	0	0.62	0	0	0	0	0	0
g6930	3	0	0	0	0	0	0	0	0	1.11	0	0	0
g6931	0	0	0	0	0	0	0	0	0	0	0	0	0
g6932	0	0	0	0	0	0	0	0	0	0	0	0	0
g6933	0	0	0	0	0	0	0	0	0	0	0	0	0
g6934	0	0	0	0	0	0	0	0	0	0	0	0	0
g6935	0	0	0	0	0	0	0	0	0	0	0	0	0
g6936	0	0	0	0	0	0	0	0	0	0	0	0	0
g6937	101	0	0	0	0	0	4.07	0	0	0.17	0.06	0	0
g6938	41	17.14	15.27	14.82	17.42	19.85	16.06	21.64	20.88	22.05	20.86	21.95	20.77
g6939	0	0	0	0	0	0	0	0	0	0	0	0	0
g6940	0	0	0	0	0	0	0	0	0	0	0	0	0
g6941	1	90	80	58.82	80	61.11	60	100	100	100	100	100	100
g6942	0	0	0	0	0	0	0	0	0	0	0	0	0
g6943	0	0	0	0	0	0	0	0	0	0	0	0	0
